,text
2096,we are living in cruel war time and i think bernie sanders could be our peacetime engineer
2097,fortherecord ) that i think sanders is where the democratic party should be is my pov that you are a neolibera… 
2098,"_mcphee those who use ""bernie bro"" are actually denying that sanders has a diverse support base… "
2099,bernie sanders would be an awful president the washington post 
2100,latest podcast analyzes the rapidly shifting dem primary ahead of super tuesday what do you think of ’s s… 
2101,they so desperately and transparently want to run against sanders 
2102, young people don’t voteit’s a historic misconception sanders cannot ge… 
2103,just cast my vote in the florida primary for democratic frontrunner senator bernie (bernard) sanders… 
2104, _ warren and sanders has a global healthcare everyone else will slow play medicar… 
2105, this is what we're trying to do though sanders is the first step and i… 
2106,__ nobody supporting “voteblue” could seriously want sanders to run rd party
2107,_right_okay yes i misread something from yesterday i had heard san… 
2108,bye bye millionaire crazy as trump sanderssanders look like a scary fragile sick little man happy to see the d… 
2109, who is us i thought it was funny that so many maga folks f… 
2110, it’s obvious to everyone except fidel sanders
2111,__noelle but this is not creepy at all 
2112, share this it’s important people understand what democratic socialism bernie style really is than… 
2113, if sanders wins we will not have a market to play in right
2114,sanders is a closedminded ideologue who shows little willingness to compromise and little ability to bring people together democrats
2115,_luc you're jumping the gun by a lot… 
2116,the most important political news of the day: chuckd fired flavafav from publicenemy over berniesanders he s… 
2117, the movement is bigger than warren or sanders which is why i voted for the candidate with a… 
2118, sanders will never get all those programs maybe not any passed bc the “down ballot” guess what r’… 
2119, actually sanders was counting on a fragmented field
2120,"i am announcing that i will be voting for bernie sanders tomorrow 😌

 "
2121, _rose nobody needs the incentive destroying level of taxation required to… 
2122,"how is bernieendorsewarren trending

warren has delegates

sanders has 

she has no chance"
2123, and i do not believe democrats will defeat donald trump with a candidate like bernie sanders either
2124, same i consider myself a democratic socialist (via john dewey) so… 
2125, because on the one hand you seem to hate sanders but on the other hand you… 
2126, this just in nonus nation predicts bernie most likely to win democratic primary non us nation… 
2127,"i respect and adore all the people fighting for a better america 

regardless of whether they are doing important… "
2128,sorta disgusted by the comments directed against sanders just vote election democraticparty
2129, _joy _arrakis yea people are… 
2130,ok hear me out could sanders/williamson be the spiritual healing ticket this country desperately needs
2131,‘the nation’ endorses bernie sanders and his movement via 
2132,_pastatits i’m pretty sure they’re talking about… 
2133,via : from sanders to corbyn how the brocialist left loses elections 
2134, not so sure the polls say top second choice for all candidates except bloomberg is bern… 
2135, it’s about bipartisan toadying to lobbyists and corporations same as it ever was and also why th… 
2136, i'm also not cyn… 
2137," foxbusiness
the stock market fears bernie sanders"
2138,berniesanders immigration stance in was a problem in why not in in texas california bernie sand… 
2139,_joseph i support bernie over biden but this bernie bro stuff is ridiculous wonder… 
2140, _peabody 😂😂😂 you really believe that shit trump has been telling maga to vote for bern… 
2141," you know this how 

i support warren and will support which… "
2142,donate to bernie sanders donate to bernie sanders donate to bernie sanders donate to bernie sanders donate to berni… 
2143,_from_ny i agree i think we're heading for a third party the grassroots revolution of bernie… 
2144,biden vs sanders 
2145," there were several reputable people when alex jones popped up
for most of us it was willia… "
2146,yeaaaah he really really wants to run against bernie 
2147, well then sanders will win for sure 😳
2148, his chance i… 
2149, million people have lost their lives due to gun violence because of bernie sanders among them judge judy rest in peace jewish queen
2150, _easley we'll see but i guarantee you sanders supporters w… 
2151, at this point i think they'll do whatever it takes to make sure that sanders does not get the nomination
2152,_of_woe _keith biden passed climate legislation healthcare l… 
2153, _sama where was sanders' path in 
2154,klobuchar buttigieg and probably beto will endorse biden in dallas tonight this appears to be the biggest test y… 
2155, a cardiologist (for nbc) reviewed the letters bernie’s campaign released & said that there’s one ite… 
2156, why do we need to get behind joe why not get behind warren why not get behind sanders
2157,buttigieg and klobuchar are out of the race both supporting biden now could this be the 'beginning of the end' fo… 
2158,i’m a sanders supporter that builds with warren supporters 
2159, biden has more than twice as much baggage as bernie sanders does
2160, bernie sanders' real obstacle is not trump it's the democratic establishment super sad… 
2161,i have only seen white people trying to contrast warren with biden/sanders this way and it's truly nuts on its own… 
2162,where top michigan democrats stand on ⁦⁩ as potential nominee via ⁦⁩
2163, if anything if sanders blewout biden it would have been an interesting and unlikely possibility but the… 
2164," unfortunately sanders background will be utterly ripped open and apart by trump’s team
he won’… "
2165, there are certainly many toxic sanders supporters on twitter (along with supporters of ever… 
2166,i hate hanging up on these volunteers for the bernie sanders campaign but andrew sweetie i just got off work and my head hurts
2167, again i dk what you're even talking about i was making a fairly narrow point calling for warren… 
2168,"how do you get from sanders being elected to full blown communism
ohbs hyperbolegot it "
2169,poll: more new york jews would vote for trump than bernie sanders 
2170," old news
"
2171, so if you did seconds of googling you’d… 
2172, time for you to get out of the race mike and focus on supporting joe biden so we can get rid of sanders
2173,trump accurate analysis buttigieg quit presidential campaign berniesanders not the nominee that means trump nd… 
2174,this is my favorite headline ever i am so hoping there’s video 
2175, i'd much rather have warren but if the choice is biden or sanders i choose biden
2176, hate lol perhaps their ideologies and policies/plans are more similar to biden's than sanders' no… 
2177,"sanders agrees with trump: ""they're staging a coup against bernie"" | zero hedge "
2178,bernie sanders is now trump and it will not end well for the country via 
2179," ""reaching out"" is not in sanders's dna nor is it in a huge portion of his supporters they r… "
2180, i must have missed something when did sanders switch to democrat
2181, _mtg also fdr did not describe himself as a socialist nor was he outside of the democratic pow… 
2182, you lost me there sanders and trump are nothing alike trump i… 
2183, to split the socialist vote the democrats are all against sanders and they are ganging up on him d… 
2184, ain't that the truth we live in tn and most likely trump will carry this state in the general if… 
2185,obama weighs in as joe biden and bernie sanders head for super tuesday showdown via 
2186, cancel the sanders ones then
2187, i heard him say in sc that anyone could vote in the dem primary he told the… 
2188,"lara trump blasts eric swalwell's new 'absurd' trumprussia collusion claim

"
2189, more like sanders has not tapped into the neoliberal vote
2190, do what nothing about sanders indicates him being able to back off his planks in order to get anything… 
2191, i literally work in public schools bernie has a d rating… 
2192,_buggs _ okay its okay for sanders supporters to do but not warren supporters
2193, not gaming delegates yet my preference is when choices are limited to sanders/warren/biden(/bloomber… 
2194, you made a slight mistake or typo in your story about dfa endoresment it is sanders and warren wi… 
2195," bernie sanders: “let's be clear about who is rigging what""

☝️ bernie denounces trump’s insidious… "
2196,this is what i can not stand about sanders even though i'm broadly fine with his politics he goes into the burn it… 
2197, i agree and the sanders supporters are furious they know the entire th… 
2198,the east coast/west coast war did not destroy rap music but an old socialist just might flavor flav is kicked ou… 
2199,i'm a sanders supporter that builds with warren supporters 
2200,"bernie hq ventura california
opened may 
by yesenia mata bernie campaign regional director & ventura count… "
2201, sanders/warren make the deal senators
2202,in the cartoons: clean missouri; coronavirus; sanders 
2203," pete endorsed bernie long ago:

""sanders’ energy candor conviction and ability to bring people tog… "
2204, are you and comrade sanders still going to allow people to pursue worthless deg… 
2205,i’m sure the dnc would prefer a trump reelection to a sanders election but if you wouldn’t maybe consider the fa… 
2206,bernie sanders’s campaign embraces radical group that wants to ‘abolish prisons’ and promoted palestinian terrorist… 
2207, i can envision a scenario in which she is the nd choice of most dems whose favorite candidate has fewe… 
2208, why doesn’t sanders drop out and endorse warren didn’t he run in and lose
2209, people do not realize sanders is dangerous his supporters are college kids who been i… 
2210,i'm not saying warren should drop out now but it looks like that's what joe is forcing the other moderates to d… 
2211,_ben _hill this is whataboutism and has no bearing whatsoever on what we are talking about the po… 
2212,opinion | bernie sanders or joe biden period the new york times 
2213, if biden has not lied about getting arrested in south africa i'd have more respect fo… 
2214,real democrats are dropping out but independents and former republicans are still trying to prolong this nomination… 
2215," on why warren is likely to stay in the race: ""although a vocal progressive and one of the senate's… "
2216,"fight the power 

"
2217, if joe biden or bernie sanders ( chill) win the democratic nomination donald trump wi… 
2218, sanders has made a real commitment on this issue 
2219," yeah because anything other than what sanders proposes is the status quo /s
scholarships and pell grants… "
2220, who are in sanders’ communications team
2221,_games_ sanders seems well put together
2222, fair enough but i think the reason i don’t stand with biden is inconsistency sanders led the… 
2223,"my election related tweet is as follows:

top of my list of couples i would unicorn for: bernard and jane sanders 

i will see myself out"
2224,caravans of cubanamericans rallied in support of president donald trump on saturday after sen bernie sanders defe… 
2225,photos: bernie sanders draws people to rally in socialist california 
2226, they will steal from sanders again just as killary did i am not surprised if she’s behind all this
2227,bernie sanders defended his voting record on gun violence prevention by calling it a “bad vote” despite being an a… 
2228, _law sanders supporters will burn it all to the ground
2229,i wonder what kinda fake unity message biden will offer to sanders supporters if he wins the nomination and pleas f… 
2230, my take on sanders: he is not in it to win really but to bring out socialism into mainstream if… 
2231, at least sanders wanting to spend more is to help ease the pin of millennials through… 
2232,sometimes i am not super confident in myself and my views but sometimes i read someone say 'the cult of bernie sand… 
2233,bernie sanders would be an awful president 
2234, sanders has no respect for black people which is typical and exactly why black people will not vote for him
2235, bernie sanders has thousands of uninformed young people brainwashed by his socialist communist age… 
2236, sorry mr secretary but this is just wishful thinking on your part sanders has more crossov… 
2237,a biden sanders ticket could be a unity rather than a divider
2238,just running scared the new title that fits trump to a t as well as e's all shook up donald wants to vote for… 
2239,how socialist is bernie sanders via 
2240, just like in i voted for bernie sanders and just like in i will vote for whomever the… 
2241,flavor flav has just responded to chuck d about the bernie sanders situation and basically he's saying chuck lied a… 
2242,_ i prefer sanders biden is just going back and warren has chance
2243,_sanders *huggle*
2244, read the mueller report and indictment against the russians… 
2245," on admin skill you would run circles around the backbencher sanders

but your policies are both wrong"
2246,cashier in walgreens saw my bernie pin and said “bernie sanders that’s my guy” and i had to break the news to hi… 
2247,petepullsout looks like biden and sanders are going to share the load
2248, she probably also scares bernie sanders and takes delegates from him so yeah she absolutely should stay in the race
2249,"even a stopped clock is right twice a day

hysterical that trump *thinks* he is promoting the weakest candidate w… "
2250, this time sanders would win if it weren’t for warren
2251, _sam sanders is leading with moderates and independents how are you all this illinformed
2252,"this is the exact kind of thing that the socalled ""accomplishment wing"" would point to as an example of sanders fa… "
2253, the math was also there the polls all told the same story that he was gonna win sc if buttigieg and k… 
2254,reality is that sanders came nowhere close to beating clinton 
2255, it's democrats who are coming together bernie sanders has never been a democrat vote tuesday for real democrats💙
2256, i’m really wondering that as well i think she must think she can get to nomination at the convention i… 
2257, sanders is winning in ranked choice polling 
2258,"_joseph ""why will not bernie tell his supporters to cool it""

like this

why is bernie responsib… "
2259,"bernie sanders once advocated for the public nudity of little kids arguing it would help reduce ""sexual frustratio… "
2260,"did we really want another one
"
2261," if by ""following"" you mean they see headlines which is something canadians have already been doing sinc… "
2262," even a stopped clock is right twice a day

hysterical that trump *thinks* he is promoting the weakest can… "
2263, right this is exactly what i have been screaming for months be… 
2264, i’m shocked that you’re smearing bernie sanders
2265, sanders can dream about socialism but americans do not want socialism in america
2266, sanders is slightly left of true center and h… 
2267,_ramsey saying that two candidates felt as though voters who didn’t… 
2268,bernie sanders (bs) is always railing against “big pharma” and how he’ll tax all their profits away interestingly… 
2269, love it can not wait to see what president sanders & senator booker can accomplish together
2270," did they also ask warren sanders & sleepy

😉😜🤣
stupid corruptnews "
2271,"pride and fear among jews as sanders and bloomberg battle for historic nomination

by michae… "
2272,we need a million man march in san francisco bernie berniebros let’s show support for bernie sanders by march… 
2273, dems forcing bottom dwellers out hoping their abandoned voters will support sleepy joe either wa… 
2274, building name recognition and now they realize that the longer they stay in the more it helps bernie… 
2275, warren straight up lied about sanders telling her inprivate and with no eyewitnesses that… 
2276, to do so now is to choose biden choose progressivm choose sanders
2277,_infairport he’s a year younger than sanders & bloomberg which is wild to me
2278,__khan although i have my contentions with him i would vote for sanders because he actually has enough posi… 
2279,in all seriousness if sanders and warren ran together i could not imagine a more ideal presidential campaign don'… 
2280,(and i’m going to put thomas sanders things along with it)
2281,on joining a teachers’ union and supporting bernie sanders via 
2282,_lpd people need to get over this you used be able to support a candidate without… 
2283, i still am & i see where you’re coming from too warren seems to have a lot of the same ideals as san… 
2284,the children are our future and a bernie sanders presidency is just the first step to ensuring the future is ready… 
2285,"lara trump blasts eric swalwell's new 'absurd' trumprussia collusion claim

"
2286, so she's hedging her bets seems a bit strange considering that she could've had any position she wanted… 
2287," let's talk about old stuff
"
2288, last summer huh… 
2289,sanders campaign is not about him becoming the president it is about giving us the people human rights it’s abo… 
2290, so what you're saying is that a disney icon two hungers games cast members and a teen wolf cast member… 
2291, drop out and endorse your progressive running mate bernard sanders
2292,"_ bernie sanders

*crickets*"
2293,sanders tells it like it is 
2294,bernie sanders yelling at kids to get off his many many lawns via 
2295,_m_anderson no but see you have an avi of a thing people like so you're dumb i mean only smart people like thing… 
2296,warrenendorsebernie trends as sanders supporters urge warren to drop out and endorse her fellow progressive 
2297,"there's a lot of rude sanders supporters

the man himself is a shining beacon of compassion
he is fighting tooth… "
2298," you can put your support behind whoever you want but come on enough of the ""old white men"" thing… "
2299, sanders was joined in voting nay by carl levin (dmi) sheldon whitehouse (dri) and jack reed (dri)
2300,video: sanders addresses massive california crowds at rallies ahead of super tuesday 
2301,i get people hate bernard sanders with every fiber in their being but the idea that someone like joe biden could be… 
2302,_hadrun nowhere both sanders and warren are better placed in the senate and biden is better placed on a porch drinking lemonade
2303,‘the nation’ endorses bernie sanders and his movement via 
2304,this is one of the most fascinating political happenings brokered convention milwaukee butns bloomberg rd party… 
2305,who would be secstate under sanders or warren hard to say
2306,in case it was not clear before it will be made clear now i am % in full support of bernie sanders for presiden… 
2307, _identity although there's a percentage of pete and amy supporters out yhere that may prefer voting… 
2308,[as every sanders supporter is saying] shes splitting the left vote & her candidacy spells a brokered convention… 
2309,"comic author gets joke replies and one serious reply about supporting bernie sanders and immediately makes a ""tha… "
2310, _burns so is sanders so doesn’t matter which one i vote for
2311,"""it was very corrupt from democrats to continue the primary process after bernie sanders won the popular vote in th… "
2312, i have always been a warren supporter cause i know you can get voters out to beat trump howev… 
2313, oh pleasethey are decent people looking to do what's best for the countrysanders is not a democrat an… 
2314,_massaro so they can endorse biden and make him more competitive against sanders
2315,you guys literally called sanders supporters ‘brownshirts’ 
2316, =no sense of irony lol sanders praised communist dictator castro praised commies dic… 
2317,bernie sanders has a billion plan to turn the internet into a public utility with low prices and fast speeds —… 
2318, you're right but in the end i hope if biden is the nominee you stay engaged… 
2319,from these two punters evidently consider biden only marginally more electable than sanders 
2320," bezos and amazon do stand to lose a lot of money if the tax rates for corps and the rich go up
perhaps sanders is justified"
2321,"legit it is a good thing the moderate vote is consolidating 

i’d feel much more confident in a sanders campaign t… "
2322,bernie sanders' women 'rape fantasy' essay naked children comments resurface ahead of super tuesday feelthebern… 
2323," there's this too: sanders' ""medicare for all"" is billion; warren's ""medicare for all"" is ""only""… "
2324, _joseph a bernie sanders campaign staffer shot u… 
2325,they are all socialist marxists communists in the democrat party now its just sanders is up from about it the othe… 
2326, _joseph i dislike all of that behavior all my comments support that i do not… 
2327,_joseph this is preposterous cable news networks are blatantly biased towards sanders they wa… 
2328,what does klobuchar ending her campaign mean for biden and sanders 
2329,_covers_ _depresso bernie sanders will protect and expand services alike medicare unlike biden who has… 
2330,"yes thank you

 sanders supporter: i'm not gonna line up behind the frontrunner
 sander supporter: we sh… "
2331,hell yeah just what we need the most conservative democrat good thing we have a consolidated vibrant left moveme… 
2332,_geek _ai bernie sanders is not called the… 
2333, she's a great vp choice for sanders who will likely die in 
2334," 

and the putin thing turned out to be untrue too

but i guess you'd rathe… "
2335,"to be clear:

everyone who wants warren to drop out right now is cool with sanders getting tagteamed by biden and… "
2336,some of the angry corner in the bernie camp notwithstanding she is liked by democrats across the board in the en… 
2337,buttigieg and klobuchar's supporters are every bit as likely to move to warren as they are to either sanders or bid… 
2338,she is respected by both sanders and biden two men who seemingly have little respect for each other she is the ca… 
2339,democrats face three scenarios with sanders and they’re all bad | the daily wire 
2340,_joseph the corporate media has treated sanders like shit grow up
2341,tim allen exposes bernie sanders & how dangerous he really is by reminding america what socialism really is 
2342, if warren supporters wouldn’t switch to sanders then sanders supporters should wa… 
2343,florida's cuban venezuelan voters alarmed by socialist bernie sanders' rise foxnews
2344," your tweet

you should talk to some bernie supporters
like any candid… "
2345, i'm sure there are alternatives yet the two particular ones mentioned trump and sanders… 
2346,"cw: uspol primaries

warren voters announcing their primary vote on twitter: “not to say who i’m voting for (… "
2347, biden sanders or warren would all be a serious upgrade from the current con man infesting the wh
2348,i'm not saying this as antisanders operative i'm speaking the objective truth of why sanders lost many people of… 
2349,bernie sanders leads by points in california putting joe biden in distant second place: poll 
2350, i'm a midwestern female about her age she's really represented us well i will miss her… 
2351, % of sanders' supporters voted for trump in do you want to tal… 
2352, trump supporting bernie that should givre anyone pause before you cast a vote for sanders trump does no… 
2353, i came here to remind you that washington post smeared sander… 
2354,bernie sanders / hour filibuster but it's lofi via 
2355,public enemy 'moving forward' without flavor flav after bernie sanders rally 
2356, hmmm the working people in sc overwhelmingly said no to sanders that’s not corporate that’s not the… 
2357,eve ensler endorses bernie sanders for president 
2358,trump claims dem primary 'rigged' against sanders after klobuchar buttigieg drop out … 
2359, _from but this group that cares about healthcare fo… 
2360,a president does not have the legal power to do what bernie sanders promises so people insisting that bernie has n… 
2361, … 
2362, bruh i’m done omg you say bernie an… 
2363,"@__rose_gold__ remember when sanders supporters booed her and called her a ""corporate dem""
and he wa… "
2364,my friend in texas is upset because he had voted early for pete before he dropped out and his second choice was wa… 
2365,_joseph ohh no sanders supporters are upset with us because we send out bias media against their… 
2366,socialist aka pathological liar bernie sanders: projects ‘pathological liar’ ‘is running a corrupt administration’… 
2367,obviously no way to predict tomorrow but i do wonder if in retrospect sanders will be happy amy and pete dropped ou… 
2368, call me what you want… 
2369,tim louis: when courage really counts—bernie sanders and the us democratic party's presidential nomination… 
2370,_joseph sorry mate but everyone can see that the corporate media is against sanders
2371, _joseph sanders is literally running on ma
2372," biden dnc candidate ew vp

sanders independent amy vp 

both playing gender card either they are riding"
2373,"the most competitive man on the planet “supports” bernie sanders yeah right

remember this: 
republican debate ja… "
2374," ""the sanders plan looks to california as its model for criminal record expungement and relief californi… "
2375,to expand a little bit: i seriously love bernie sanders he’s fought for issues long and hard before other leaders… 
2376, what are you doing everything you stood for you're standing against right now you👏🏼are👏🏼not👏🏼helping y… 
2377, too many people making negative attacks on sanders as a candidate rather than showing any interest i… 
2378, would you consider stopping your run and become part of bernie sanders’ team you share a lot of the s… 
2379, she will but not until she’s made a dent in sanders delegates
2380,and in other news public enemy fired flava flav today can not make this stuff up 
2381," i think you meant defeat bernie sanders

admit it goss you do not care if trump wins as long as bernie l… "
2382," warren (though her delegates might go to sanders in a brokered convention situation)

i'm k… "
2383, _agust this is why this warren fan is not voting for him (ever again):… 
2384,_ga sanders always puts country first just not this country
2385, funny because the dnc doesn’t seem to be able to win the presidenc… 
2386,there are people in the australian labor party who think this guy can beat trump and would make a better president… 
2387, / i can also tell you that… 
2388,amy out fix is in to steal nomination for bernie socalled moderates coalescing around uncle joe bernie gets mos… 
2389,"i still do not get why women would vote for joe biden he is a worse sex offender than trump 

buttigieg… "
2390, since republicans took congress no one has passed more rollcall amendments amendments that actually we… 
2391, if you care about women's right to control their bodies then join us notmeus 
2392, i'd vote for her not warren or sanders
2393,completely ashamed of elizabeth warren at this point she's only running to let joe biden win her fans are being l… 
2394, this is such a weird thing to read because warren has so much more… 
2395,sanders has only ever talked about working class people in relation to being white 
2396,sanders leads biden in key super tuesday states of california texas and north carolina polls find via 
2397, i support bernie sanders and there is no way in hell im voting for you i don’t like establishmen… 
2398,_ not for long sanders will have a blowout win in california
2399," ah i did not know you were clairvoyant what's that like

and if mr bernard 'i just had a he… "
2400,could you imagine if you were a journalist today and you had to report on these freak jobs bernie sanders and joe… 
2401, i'm planning to vote for sanders if he's the nominee
2402,"yes we do she will not endorse bernie sanders
stop even thinking this
elizabeth warren is a clinton democrat she… "
2403, this is what happens when the left wing teachers union controls the agenda they were nev… 
2404,it’s pretty wild that bernie sanders had a heart attack on the campaign trail but won’t share his health records a… 
2405, as the last woman standing senator warren… go get them and don’t let them talk you into anythi… 
2406,now that establishment is allin on biden expect an avalanche of performative concerntrolling from liberals about… 
2407, how did it get that bad in the first place i'm in wisconsin and i do not get any political tweets… 
2408, _easley no we just discount africanamericans i… 
2409,_cornpone _qc okay so the system must be changed regardless of whether sanders wins or not… 
2410,the corporate media keeps comparing sanders and his supporters to nazis what sort of reaction did you expect 
2411, _smith i do not agree with most of these selections (ie i'd give warren the agency she created)… 
2412,today i am all in for notmeus has the most money donors and people power behind his multiracial wo… 
2413," so trueelizabeth shares every issue as berniebut she ain't called a ''socialist""& she does not… "
2414,"revision needed if hrc worms her way into vp position:

biden 
bloomberg 
sanders "
2415, she was polling six points ahead of sanders in the most recent mn poll biden w… 
2416,"public enemy fires flavor flav after bernie sanders cease and desist letter

"
2417, since republicans took congress no one has passed more rollcall amendments amendments that actually we… 
2418,our climate mobilization journey with bernie sanders via 
2419,timeout q wca sanders fouls ctbb nvl
2420,"bloomberg attacks bernie for boycotting people's front of judea

bernie called them a racist platform of hebrews i… "
2421,israel declares war on bernie sanders as he again refuses to pay homage at preelection aipac conference
2422, she’s kind of like sanders but more pragmatic wish she was polling better but it’s hard to compete… 
2423,"_ at the boyfriend store

its very expensive though thats why i support bernie sanders"
2424," which is nonsense

"
2425, lol it would be more interesting if we had sanders (p… 
2426,and bernie is the only one that’s built this movement without the help of billionaires super pacs or sellout… 
2427, not really sanders won’t have enough delegates to win out right anyway
2428,in berniesanders did not get a pass on immigration why is he this year supertuesday tx ca on immigrati… 
2429,_arizona they for sure matter in the primary however people are using south caro… 
2430,"""moderates"" are everyone who chooses to build not tear down

""moderates"" are anyone who does not support bernie sa… "
2431, as a sanders supporter please do not refer to her in that way because it is incredibly dis… 
2432, i suspect they are all being paid to drop out and endorse biden they're tr… 
2433,only white people are working class to bernie sanders 
2434, i actually am in need of nothing trump or no trump my life does not change ask sanders supporters who t… 
2435,"our climate mobilization journey with bernie sanders
it gives us hope that a bernie sanders administration which w… "
2436,vote for bernie sanders is a vote for pres donald trump russia mention support bernie
2437, it's like math is a new concept to sanders supporters
2438,"realignment among the candidates are going about as well for bernie sanders as realignment in iowa went for him

i… "
2439, that's a debunked meme not a source sanders' actual plan is to raise the… 
2440, medicare for all now endorse bernie sanders
2441,the east coast/west coast war did not destroy rap music but an old socialist just might – flavor flav is kicked ou… 
2442, i take it this is an endorsement for bernie sanders
2443," 

may i present some things you may not know about bernie sanders"
2444, what should bernie sanders & most dems say when asked the question by a wwii vet or someone from his family after… 
2445, he has said it publicly but the msm likes repor… 
2446,"this may be bernie sanders' kryptonite on super tuesday: top republican pollster

"
2447,"why should the woman drop out to make way for the man why do not you look at the number of votes they got

and i… "
2448, with some irony bernie's accomplishments are incremen… 
2449,"biden : nostalgic fantasia
sanders : revolutionary fantasia
warren : no fantasy no path"
2450," all those campaign promises
when has any us representative or senator let alone bern… "
2451,trump will chew joe up & spit him out between sniffs on a debate stage trump will be reelected if we put joe u… 
2452," why is donald trump so desperate to face bernie sanders
it's almost like he thinks tha… "
2453, sanders got more delegates and votes in sc than warren has in all the other primary/caucuses… 
2454, progressive’s best hope to unite behind bernie who actually has best chance to win against t… 
2455,something to consider at the polls; we want a term president biden sanders makes me nervous has pa… 
2456, it's going to take biden another few weeks to catch sanders if he's going to catch him it will not happen on super tuesday
2457,we're currently dealing with one authoritarian president let's not cheer when sanders does the same thing because… 
2458, bernie sanders is the feminist candidate
2459,ripservant rev louis sanders who led sparkill's historic ame zion church dies at via 
2460,very impressed by adam sanders performance in uncut germs what a contrast to his normal comedy characters the fi… 
2461," p

l

e

a

s

e

d

r

o

p

o

u

t

a

n

d

e

n

d

o

r

s

e

sanders 🙏"
2462, if true then sanders should easily amass a majority… 
2463,for bernie sanders to even get elizabeth warren’s attention he’s going to have to first deal with this she wasn’t… 
2464,"sanders campaign rails against 'nervous' establishment as candidates flock to biden

"
2465,_joseph why is it you people never ask the obvious question of why i hate trump but a… 
2466, bs campaign received over a dozen complaints of sex harassment discrimination &… 
2467,if this was really the numbers they had it seems strange they’d drop out and give sanders the advantage 
2468,_joseph bernie sanders is a far left trump they both suffer from the same pers… 
2469, ) his policies are common sense in every other developed country… 
2470, i imagine you've seen many people in your circle make this same sort of heartfelt plea d… 
2471,comrade sanders: a great admirer of castro 
2472,interesting read in the about bernie sanders previous history of collusion with the nra what he sa… 
2473,want to join me for this bernie sanders for idaho event 
2474,"supertuesday supertuesday caption obvious check in:

) if u vote warren u are voting biden because it wil… "
2475, biden does not even consistently know what office he's running for trump will eviscerate the dementi… 
2476,check out this cartoon 
2477,if u live in virginia you better vote for bernie sanders
2478, the democrats are now the coup party they had a coup against president trump now they are attemp… 
2479, also: sanders supports women if he thinks they've got a shot ironically he does everything possible t… 
2480, bernie biden or joe sanders same dam kinda un american assholes
2481, _be that's the problem though we wi… 
2482,bernie sanders or joe biden will bring them to your city if either of those parasites were to be elected president 
2483, _roberts mostly b/c the polls say she has no way of winning so… 
2484," ok you are an independent sanders supporter 
and that is n… "
2485, the washington post smeared sanders in & is smearing him in — infamously the post ran attac… 
2486,"erin's mother is kathy silbertsanders who
works as a psychiatric social worker her
father is marc sanders who w… "
2487, i’m just confused because when people sanders stans are being gross eve… 
2488, is a liar and she needs to immediately apologize to bernie sanders for smearing his name you do not get… 
2489, sanders isn’t president how is there a coup against him what position of power do… 
2490,bernie sanders will be president i’m callin’ it right now
2491,"dude reporters have been comparing sanders to hitler the coronavirus and jim jones

you thought this would gene… "
2492, obama ran to the left of gore kerry and clinton and he's the guy who actually won not the same as… 
2493, on // it will come down to sanders biden and bloomberg i’ve been predicting this for weeks… 
2494,"_toni _joseph wrong
"
2495, i wonder whose ticker will fail first trump or sanders
2496,bernie sanders would be an awful president 
2497, don’t tell me your one of those that believe hillary cheated sanders de… 
2498, didn’t she not quash some bs rumor regarding sanders
2499,the conspiracy to rob sanders at the dnc convention is an attempt to rob power from all the movements supporting sanders
2500,bernie sanders for president
2501, lol i feel it will look like indian reservations currently tribes have everything sanders wants with t… 
2502, if that's what sanders represents then yesthey are trying to stop sandersyour righttrying to stop not him/us
2503, ok so is this conflating opioid addiction with cannabis and somehow this proves what about sanders
2504,dems stealing from bernie sanders again
2505, _agust i do not want to believe y'all incapable of apologiz… 
2506, you've been on twitter since and… 
2507, because the platform sen sanders is running on is exactly that expand… 
2508,_uhn_sens _a the case i'm trying to make is that if we all rallied behind sanders… 
2509,i see amy cashed out as the democratic establishment rushes into lockstep w/biden in attempt to stop sanders once & for all
2510, when obama needed the support of voters to help him fight republican obstruction sanders chose instead to… 
2511,elizabeth warren may not like bernie sanders personally but when it comes to his policies she does not like them… 
2512,and by the way i’m endorsing bernie sanders 
2513,"_ lol i love how matt played sides of this with ""f everyone but warren/sanders… "
2514, i think bernie sanders has done a lot of good things but the point is that you are shaming me for not v… 
2515,@_ashlake_ you don’t have the majority the base of the party isn’t sanders and warren
2516,while democratic party leaders fretted bernie sanders rose to top the new york times 
2517, she can not or she risks losing her supporters to sanders she has to stay in as long as possible
2518, and now i’m done talking to you you literally know nothing about how anything works in… 
2519, she's a warren supporter who knows meemaw has hitched her wagon to sanders
2520,_joseph super tuesday notmeus meditation for the win wedeservebernie 
2521, sanders is looking less probable after saturday
2522,politics explained: michael bloomberg is the real unknown when it comes to super tuesday 
2523, _easley conservatives from a conservative state… 
2524, but i will say that it's sanders supporters like you that make me believe a progressive… 
2525, warren staying in the race only serves to blunt the momentum of bernie sanders; sanders – not bloomber… 
2526, yes bernie is for mass incarceration that's of ma… 
2527,fyi i would be for a sanders/warren ballot or warren/sanders ballot
2528,democrats try to stop sanders’ momentum in fiery debate six democratic candidates on the debate stage tried to 
2529," before trump i would have said ""does not sanders know it does not work like that"" bu… "
2530, no there is a difference because… 
2531,klobuchar dropping out before super tuesday will be a real test of her endorsement power biden was a distant third… 
2532,"fear monger much

sanders: ‘there will be hundreds of millions of climate refugees’ via "
